station,hour,type,trips
Dearborn St & Monroe St,0,totrips,0.2
Dearborn St & Monroe St,1,fromtrips,0.1
Dearborn St & Monroe St,1,totrips,0.1
Dearborn St & Monroe St,2,fromtrips,0.1
Dearborn St & Monroe St,2,totrips,0.1
Dearborn St & Monroe St,3,fromtrips,0.0
Dearborn St & Monroe St,3,totrips,0.0
Dearborn St & Monroe St,4,fromtrips,0.4
Dearborn St & Monroe St,4,totrips,0.0
Dearborn St & Monroe St,5,fromtrips,0.0
Dearborn St & Monroe St,5,totrips,0.2
Dearborn St & Monroe St,6,fromtrips,0.2
Dearborn St & Monroe St,6,totrips,1.2
Dearborn St & Monroe St,7,fromtrips,0.5
Dearborn St & Monroe St,7,totrips,5.5
Dearborn St & Monroe St,8,fromtrips,1.1
Dearborn St & Monroe St,8,totrips,6.3
Dearborn St & Monroe St,9,fromtrips,0.9
Dearborn St & Monroe St,9,totrips,2.6
Dearborn St & Monroe St,10,fromtrips,1.3
Dearborn St & Monroe St,10,totrips,1.6
Dearborn St & Monroe St,11,fromtrips,2.5
Dearborn St & Monroe St,11,totrips,2.2
Dearborn St & Monroe St,12,fromtrips,2.9
Dearborn St & Monroe St,12,totrips,2.9
Dearborn St & Monroe St,13,fromtrips,2.5
Dearborn St & Monroe St,13,totrips,2.6
Dearborn St & Monroe St,14,fromtrips,2.2
Dearborn St & Monroe St,14,totrips,1.9
Dearborn St & Monroe St,15,fromtrips,3.0
Dearborn St & Monroe St,15,totrips,2.1
Dearborn St & Monroe St,16,fromtrips,6.3
Dearborn St & Monroe St,16,totrips,2.3
Dearborn St & Monroe St,17,fromtrips,9.0
Dearborn St & Monroe St,17,totrips,2.3
Dearborn St & Monroe St,18,fromtrips,4.3
Dearborn St & Monroe St,18,totrips,1.7
Dearborn St & Monroe St,19,fromtrips,2.0
Dearborn St & Monroe St,19,totrips,1.1
Dearborn St & Monroe St,20,fromtrips,1.3
Dearborn St & Monroe St,20,totrips,0.6
Dearborn St & Monroe St,21,fromtrips,0.8
Dearborn St & Monroe St,21,totrips,0.4
Dearborn St & Monroe St,22,fromtrips,0.8
Dearborn St & Monroe St,22,totrips,0.4
Dearborn St & Monroe St,23,fromtrips,0.4
Dearborn St & Monroe St,23,totrips,0.2
Desplaines St & Kinzie St,0,fromtrips,0.3
Desplaines St & Kinzie St,0,totrips,0.3
Desplaines St & Kinzie St,1,fromtrips,0.1
Desplaines St & Kinzie St,1,totrips,0.2
Desplaines St & Kinzie St,2,fromtrips,0.1
Desplaines St & Kinzie St,2,totrips,0.1
Desplaines St & Kinzie St,3,fromtrips,0.0
Desplaines St & Kinzie St,3,totrips,0.1
Desplaines St & Kinzie St,4,fromtrips,0.2
Desplaines St & Kinzie St,4,totrips,0.0
Desplaines St & Kinzie St,5,fromtrips,0.3
Desplaines St & Kinzie St,5,totrips,0.2
Desplaines St & Kinzie St,6,fromtrips,1.0
Desplaines St & Kinzie St,6,totrips,0.2
Desplaines St & Kinzie St,7,fromtrips,2.5
Desplaines St & Kinzie St,7,totrips,0.5
Desplaines St & Kinzie St,8,fromtrips,3.3
Desplaines St & Kinzie St,8,totrips,1.2
Desplaines St & Kinzie St,9,fromtrips,2.0
Desplaines St & Kinzie St,9,totrips,1.0
Desplaines St & Kinzie St,10,fromtrips,1.3
Desplaines St & Kinzie St,10,totrips,0.8
Desplaines St & Kinzie St,11,fromtrips,1.3
Desplaines St & Kinzie St,11,totrips,1.2
Desplaines St & Kinzie St,12,fromtrips,2.0
Desplaines St & Kinzie St,12,totrips,1.5
Desplaines St & Kinzie St,13,fromtrips,1.8
Desplaines St & Kinzie St,13,totrips,1.8
Desplaines St & Kinzie St,14,fromtrips,1.3
Desplaines St & Kinzie St,14,totrips,1.7
Desplaines St & Kinzie St,15,fromtrips,1.5
Desplaines St & Kinzie St,15,totrips,2.0
Desplaines St & Kinzie St,16,fromtrips,1.7
Desplaines St & Kinzie St,16,totrips,2.9
Desplaines St & Kinzie St,17,fromtrips,3.1
Desplaines St & Kinzie St,17,totrips,4.4
Desplaines St & Kinzie St,18,fromtrips,2.8
Desplaines St & Kinzie St,18,totrips,3.1
Desplaines St & Kinzie St,19,fromtrips,2.0
Desplaines St & Kinzie St,19,totrips,2.1
Desplaines St & Kinzie St,20,fromtrips,1.1
Desplaines St & Kinzie St,20,totrips,1.6
Desplaines St & Kinzie St,21,fromtrips,0.8
Desplaines St & Kinzie St,21,totrips,1.3
Desplaines St & Kinzie St,22,fromtrips,0.5
Desplaines St & Kinzie St,22,totrips,0.8
Desplaines St & Kinzie St,23,fromtrips,0.4
Desplaines St & Kinzie St,23,totrips,0.6
Eckhart Park,0,fromtrips,0.1
Eckhart Park,0,totrips,0.1
Eckhart Park,1,fromtrips,0.1
Eckhart Park,1,totrips,0.1
Eckhart Park,2,fromtrips,0.1
Eckhart Park,2,totrips,0.1
Eckhart Park,3,fromtrips,0.0
Eckhart Park,3,totrips,0.1
Eckhart Park,4,fromtrips,0.0
Eckhart Park,4,totrips,0.0
Eckhart Park,5,fromtrips,0.1
Eckhart Park,5,totrips,0.1
Eckhart Park,6,fromtrips,0.1
Eckhart Park,6,totrips,0.0
Eckhart Park,7,fromtrips,0.6
Eckhart Park,7,totrips,0.1
Eckhart Park,8,fromtrips,1.3
Eckhart Park,8,totrips,0.3
Eckhart Park,9,fromtrips,0.7
Eckhart Park,9,totrips,0.3
Eckhart Park,10,fromtrips,0.7
Eckhart Park,10,totrips,0.3
Eckhart Park,11,fromtrips,0.7
Eckhart Park,11,totrips,0.5
Eckhart Park,12,fromtrips,0.8
Eckhart Park,12,totrips,0.7
Eckhart Park,13,fromtrips,0.7
Eckhart Park,13,totrips,0.6
Eckhart Park,14,fromtrips,0.6
Eckhart Park,14,totrips,0.5
Eckhart Park,15,fromtrips,0.6
Eckhart Park,15,totrips,0.6
Eckhart Park,16,fromtrips,0.5
Eckhart Park,16,totrips,0.8
Eckhart Park,17,fromtrips,0.6
Eckhart Park,17,totrips,1.5
Eckhart Park,18,fromtrips,0.6
Eckhart Park,18,totrips,1.2
Eckhart Park,19,fromtrips,0.5
Eckhart Park,19,totrips,0.9
Eckhart Park,20,fromtrips,0.5
Eckhart Park,20,totrips,0.7
Eckhart Park,21,fromtrips,0.2
Eckhart Park,21,totrips,0.6
Eckhart Park,22,fromtrips,0.2
Eckhart Park,22,totrips,0.4
Eckhart Park,23,fromtrips,0.1
Eckhart Park,23,totrips,0.3
Ellis Ave & 58th St,0,fromtrips,0.0
Ellis Ave & 58th St,0,totrips,0.0
Ellis Ave & 58th St,1,fromtrips,0.0
Ellis Ave & 58th St,1,totrips,0.0
Ellis Ave & 58th St,2,fromtrips,0.0
Ellis Ave & 58th St,2,totrips,0.0
Ellis Ave & 58th St,3,fromtrips,0.0
Ellis Ave & 58th St,3,totrips,0.0
Ellis Ave & 58th St,4,fromtrips,0.0
Ellis Ave & 58th St,4,totrips,0.0
Ellis Ave & 58th St,5,fromtrips,0.0
Ellis Ave & 58th St,5,totrips,0.0
Ellis Ave & 58th St,6,fromtrips,0.0
Ellis Ave & 58th St,6,totrips,0.1
Ellis Ave & 58th St,7,fromtrips,0.0
Ellis Ave & 58th St,7,totrips,0.3
Ellis Ave & 58th St,8,fromtrips,0.1
Ellis Ave & 58th St,8,totrips,0.5
Ellis Ave & 58th St,9,fromtrips,0.3
Ellis Ave & 58th St,9,totrips,0.6
Ellis Ave & 58th St,10,fromtrips,0.2
Ellis Ave & 58th St,10,totrips,0.8
Ellis Ave & 58th St,11,fromtrips,0.4
Ellis Ave & 58th St,11,totrips,0.6
Ellis Ave & 58th St,12,fromtrips,0.6
Ellis Ave & 58th St,12,totrips,0.6
Ellis Ave & 58th St,13,fromtrips,0.5
Ellis Ave & 58th St,13,totrips,0.6
Ellis Ave & 58th St,14,fromtrips,0.5
Ellis Ave & 58th St,14,totrips,0.5
Ellis Ave & 58th St,15,fromtrips,0.7
Ellis Ave & 58th St,15,totrips,0.4
Ellis Ave & 58th St,16,fromtrips,0.8
Ellis Ave & 58th St,16,totrips,0.4
Ellis Ave & 58th St,17,fromtrips,0.7
Ellis Ave & 58th St,17,totrips,0.4
Ellis Ave & 58th St,18,fromtrips,0.6
Ellis Ave & 58th St,18,totrips,0.3
Ellis Ave & 58th St,19,fromtrips,0.4
Ellis Ave & 58th St,19,totrips,0.2
Ellis Ave & 58th St,20,fromtrips,0.2
Ellis Ave & 58th St,20,totrips,0.1
Ellis Ave & 58th St,21,fromtrips,0.2
Ellis Ave & 58th St,21,totrips,0.1
Ellis Ave & 58th St,22,fromtrips,0.2
Ellis Ave & 58th St,22,totrips,0.1
Ellis Ave & 58th St,23,fromtrips,0.1
Ellis Ave & 58th St,23,totrips,0.0
Emerald Ave & 28th St,0,fromtrips,0.0
Emerald Ave & 28th St,0,totrips,0.1
Emerald Ave & 28th St,1,fromtrips,0.0
Emerald Ave & 28th St,1,totrips,0.0
Emerald Ave & 28th St,2,fromtrips,0.0
Emerald Ave & 28th St,2,totrips,0.0
Emerald Ave & 28th St,3,fromtrips,0.0
Emerald Ave & 28th St,3,totrips,0.0
Emerald Ave & 28th St,4,fromtrips,0.0
Emerald Ave & 28th St,4,totrips,0.0
Emerald Ave & 28th St,5,fromtrips,0.0
Emerald Ave & 28th St,5,totrips,0.0
Emerald Ave & 28th St,6,fromtrips,0.0
Emerald Ave & 28th St,6,totrips,0.0
Emerald Ave & 28th St,7,fromtrips,0.3
Emerald Ave & 28th St,7,totrips,0.1
Emerald Ave & 28th St,8,fromtrips,0.2
Emerald Ave & 28th St,8,totrips,0.1
Emerald Ave & 28th St,9,fromtrips,0.4
Emerald Ave & 28th St,9,totrips,0.0
Emerald Ave & 28th St,10,fromtrips,0.1
Emerald Ave & 28th St,10,totrips,0.1
Emerald Ave & 28th St,11,fromtrips,0.1
Emerald Ave & 28th St,11,totrips,0.1
Emerald Ave & 28th St,12,fromtrips,0.1
Emerald Ave & 28th St,12,totrips,0.1
Emerald Ave & 28th St,13,fromtrips,0.1
Emerald Ave & 28th St,13,totrips,0.1
Emerald Ave & 28th St,14,fromtrips,0.1
Emerald Ave & 28th St,14,totrips,0.1
Emerald Ave & 28th St,15,fromtrips,0.2
Emerald Ave & 28th St,15,totrips,0.1
Emerald Ave & 28th St,16,fromtrips,0.1
Emerald Ave & 28th St,16,totrips,0.2
Emerald Ave & 28th St,17,fromtrips,0.2
Emerald Ave & 28th St,17,totrips,0.4
Emerald Ave & 28th St,18,fromtrips,0.1
Emerald Ave & 28th St,18,totrips,0.2
Emerald Ave & 28th St,19,fromtrips,0.1
Emerald Ave & 28th St,19,totrips,0.2
Emerald Ave & 28th St,20,fromtrips,0.1
Emerald Ave & 28th St,20,totrips,0.3
Emerald Ave & 28th St,21,fromtrips,0.0
Emerald Ave & 28th St,21,totrips,0.1
Emerald Ave & 28th St,22,fromtrips,0.0
Emerald Ave & 28th St,22,totrips,0.1
Emerald Ave & 28th St,23,fromtrips,0.0
Emerald Ave & 28th St,23,totrips,0.1
Emerald Ave & 31st St,0,fromtrips,0.0
Emerald Ave & 31st St,0,totrips,0.1
Emerald Ave & 31st St,1,fromtrips,0.0
Emerald Ave & 31st St,1,totrips,0.0
Emerald Ave & 31st St,2,fromtrips,0.0
Emerald Ave & 31st St,2,totrips,0.0
Emerald Ave & 31st St,3,fromtrips,0.0
Emerald Ave & 31st St,3,totrips,0.0
Emerald Ave & 31st St,5,fromtrips,0.1
Emerald Ave & 31st St,5,totrips,0.0
Emerald Ave & 31st St,6,fromtrips,0.0
Emerald Ave & 31st St,6,totrips,0.0
Emerald Ave & 31st St,7,fromtrips,0.0
Emerald Ave & 31st St,7,totrips,0.0
Emerald Ave & 31st St,8,fromtrips,0.0
Emerald Ave & 31st St,8,totrips,0.0
Emerald Ave & 31st St,9,fromtrips,0.0
Emerald Ave & 31st St,9,totrips,0.0
Emerald Ave & 31st St,10,fromtrips,0.1
Emerald Ave & 31st St,10,totrips,0.0
Emerald Ave & 31st St,11,fromtrips,0.1
Emerald Ave & 31st St,11,totrips,0.0
Emerald Ave & 31st St,12,fromtrips,0.3
Emerald Ave & 31st St,12,totrips,0.1
Emerald Ave & 31st St,13,fromtrips,0.1
Emerald Ave & 31st St,13,totrips,0.1
Emerald Ave & 31st St,14,fromtrips,0.1
Emerald Ave & 31st St,14,totrips,0.1
Emerald Ave & 31st St,15,fromtrips,0.1
Emerald Ave & 31st St,15,totrips,0.1
Emerald Ave & 31st St,16,fromtrips,0.1
Emerald Ave & 31st St,16,totrips,0.1
Emerald Ave & 31st St,17,fromtrips,0.0
Emerald Ave & 31st St,17,totrips,0.1
Emerald Ave & 31st St,18,fromtrips,0.1
Emerald Ave & 31st St,18,totrips,0.1
Emerald Ave & 31st St,19,fromtrips,0.0
Emerald Ave & 31st St,19,totrips,0.1
Emerald Ave & 31st St,20,fromtrips,0.0
Emerald Ave & 31st St,20,totrips,0.0
Emerald Ave & 31st St,21,fromtrips,0.0
Emerald Ave & 31st St,21,totrips,0.1
Emerald Ave & 31st St,22,fromtrips,0.0
Emerald Ave & 31st St,22,totrips,0.1
Emerald Ave & 31st St,23,fromtrips,0.0
Emerald Ave & 31st St,23,totrips,0.0
Fairbanks Ct & Grand Ave,0,fromtrips,0.6
Fairbanks Ct & Grand Ave,0,totrips,0.4
Fairbanks Ct & Grand Ave,1,fromtrips,0.3
Fairbanks Ct & Grand Ave,1,totrips,0.2
Fairbanks Ct & Grand Ave,2,fromtrips,0.2
Fairbanks Ct & Grand Ave,2,totrips,0.2
Fairbanks Ct & Grand Ave,3,fromtrips,0.1
Fairbanks Ct & Grand Ave,3,totrips,0.0
Fairbanks Ct & Grand Ave,4,fromtrips,0.0
Fairbanks Ct & Grand Ave,4,totrips,0.0
Fairbanks Ct & Grand Ave,5,fromtrips,0.1
Fairbanks Ct & Grand Ave,5,totrips,0.0
Fairbanks Ct & Grand Ave,6,fromtrips,0.5
Fairbanks Ct & Grand Ave,6,totrips,0.8
Fairbanks Ct & Grand Ave,7,fromtrips,1.1
Fairbanks Ct & Grand Ave,7,totrips,1.4
Fairbanks Ct & Grand Ave,8,fromtrips,1.7
Fairbanks Ct & Grand Ave,8,totrips,2.2
Fairbanks Ct & Grand Ave,9,fromtrips,1.5
Fairbanks Ct & Grand Ave,9,totrips,1.4
Fairbanks Ct & Grand Ave,10,fromtrips,1.7
Fairbanks Ct & Grand Ave,10,totrips,1.3
Fairbanks Ct & Grand Ave,11,fromtrips,2.3
Fairbanks Ct & Grand Ave,11,totrips,1.9
Fairbanks Ct & Grand Ave,12,fromtrips,2.3
Fairbanks Ct & Grand Ave,12,totrips,2.6
Fairbanks Ct & Grand Ave,13,fromtrips,2.4
Fairbanks Ct & Grand Ave,13,totrips,2.8
Fairbanks Ct & Grand Ave,14,fromtrips,2.6
Fairbanks Ct & Grand Ave,14,totrips,3.0
Fairbanks Ct & Grand Ave,15,fromtrips,2.9
Fairbanks Ct & Grand Ave,15,totrips,2.6
Fairbanks Ct & Grand Ave,16,fromtrips,3.6
Fairbanks Ct & Grand Ave,16,totrips,3.0
Fairbanks Ct & Grand Ave,17,fromtrips,3.4
Fairbanks Ct & Grand Ave,17,totrips,3.8
Fairbanks Ct & Grand Ave,18,fromtrips,3.0
Fairbanks Ct & Grand Ave,18,totrips,2.9
Fairbanks Ct & Grand Ave,19,fromtrips,2.0
Fairbanks Ct & Grand Ave,19,totrips,2.0
Fairbanks Ct & Grand Ave,20,fromtrips,1.4
Fairbanks Ct & Grand Ave,20,totrips,1.7
Fairbanks Ct & Grand Ave,21,fromtrips,1.4
Fairbanks Ct & Grand Ave,21,totrips,1.3
Fairbanks Ct & Grand Ave,22,fromtrips,1.0
Fairbanks Ct & Grand Ave,22,totrips,0.9
Fairbanks Ct & Grand Ave,23,fromtrips,0.7
Fairbanks Ct & Grand Ave,23,totrips,0.7
Fort Dearborn Dr & 31st St,0,fromtrips,0.1
Fort Dearborn Dr & 31st St,0,totrips,0.1
Fort Dearborn Dr & 31st St,1,fromtrips,0.0
Fort Dearborn Dr & 31st St,1,totrips,0.0
Fort Dearborn Dr & 31st St,2,fromtrips,0.0
Fort Dearborn Dr & 31st St,2,totrips,0.1
Fort Dearborn Dr & 31st St,3,fromtrips,0.0
Fort Dearborn Dr & 31st St,3,totrips,0.0
Fort Dearborn Dr & 31st St,4,fromtrips,0.0
Fort Dearborn Dr & 31st St,4,totrips,0.0
Fort Dearborn Dr & 31st St,5,fromtrips,0.0
Fort Dearborn Dr & 31st St,5,totrips,0.0
Fort Dearborn Dr & 31st St,6,fromtrips,0.1
Fort Dearborn Dr & 31st St,6,totrips,0.2
Fort Dearborn Dr & 31st St,7,fromtrips,0.3
Fort Dearborn Dr & 31st St,7,totrips,0.3
Fort Dearborn Dr & 31st St,8,fromtrips,0.5
Fort Dearborn Dr & 31st St,8,totrips,0.6
Fort Dearborn Dr & 31st St,9,fromtrips,0.7
Fort Dearborn Dr & 31st St,9,totrips,0.7
Fort Dearborn Dr & 31st St,10,fromtrips,0.9
Fort Dearborn Dr & 31st St,10,totrips,1.1
Fort Dearborn Dr & 31st St,11,fromtrips,1.5
Fort Dearborn Dr & 31st St,11,totrips,1.7
Fort Dearborn Dr & 31st St,12,fromtrips,1.7
Fort Dearborn Dr & 31st St,12,totrips,1.8
Fort Dearborn Dr & 31st St,13,fromtrips,1.7
Fort Dearborn Dr & 31st St,13,totrips,1.5
Fort Dearborn Dr & 31st St,14,fromtrips,1.6
Fort Dearborn Dr & 31st St,14,totrips,1.8
Fort Dearborn Dr & 31st St,15,fromtrips,1.9
Fort Dearborn Dr & 31st St,15,totrips,2.0
Fort Dearborn Dr & 31st St,16,fromtrips,2.0
Fort Dearborn Dr & 31st St,16,totrips,1.7
Fort Dearborn Dr & 31st St,17,fromtrips,1.6
Fort Dearborn Dr & 31st St,17,totrips,1.5
Fort Dearborn Dr & 31st St,18,fromtrips,1.6
Fort Dearborn Dr & 31st St,18,totrips,1.4
Fort Dearborn Dr & 31st St,19,fromtrips,1.0
Fort Dearborn Dr & 31st St,19,totrips,1.0
Fort Dearborn Dr & 31st St,20,fromtrips,0.6
Fort Dearborn Dr & 31st St,20,totrips,0.5
Fort Dearborn Dr & 31st St,21,fromtrips,0.2
Fort Dearborn Dr & 31st St,21,totrips,0.2
Fort Dearborn Dr & 31st St,22,fromtrips,0.2
Fort Dearborn Dr & 31st St,22,totrips,0.2
Fort Dearborn Dr & 31st St,23,fromtrips,0.1
Fort Dearborn Dr & 31st St,23,totrips,0.1
Franklin St & Arcade Pl,0,fromtrips,0.0
Franklin St & Arcade Pl,0,totrips,0.0
Franklin St & Arcade Pl,1,fromtrips,0.0
Franklin St & Arcade Pl,1,totrips,0.0
Franklin St & Arcade Pl,2,fromtrips,0.0
Franklin St & Arcade Pl,2,totrips,0.0
Franklin St & Arcade Pl,3,fromtrips,0.0
Franklin St & Arcade Pl,3,totrips,0.0
Franklin St & Arcade Pl,4,fromtrips,0.0
Franklin St & Arcade Pl,4,totrips,0.0
Franklin St & Arcade Pl,5,fromtrips,0.0
Franklin St & Arcade Pl,5,totrips,0.3
Franklin St & Arcade Pl,6,fromtrips,0.1
Franklin St & Arcade Pl,6,totrips,1.8
Franklin St & Arcade Pl,7,fromtrips,0.2
Franklin St & Arcade Pl,7,totrips,3.1
Franklin St & Arcade Pl,8,fromtrips,0.4
Franklin St & Arcade Pl,8,totrips,3.8
Franklin St & Arcade Pl,9,fromtrips,0.3
Franklin St & Arcade Pl,9,totrips,1.4
Franklin St & Arcade Pl,10,fromtrips,0.5
Franklin St & Arcade Pl,10,totrips,0.6
Franklin St & Arcade Pl,11,fromtrips,1.3
Franklin St & Arcade Pl,11,totrips,0.8
Franklin St & Arcade Pl,12,fromtrips,1.2
Franklin St & Arcade Pl,12,totrips,1.1
Franklin St & Arcade Pl,13,fromtrips,1.2
Franklin St & Arcade Pl,13,totrips,1.2
Franklin St & Arcade Pl,14,fromtrips,1.0
Franklin St & Arcade Pl,14,totrips,0.7
Franklin St & Arcade Pl,15,fromtrips,1.7
Franklin St & Arcade Pl,15,totrips,0.5
Franklin St & Arcade Pl,16,fromtrips,3.8
Franklin St & Arcade Pl,16,totrips,0.7
Franklin St & Arcade Pl,17,fromtrips,5.6
Franklin St & Arcade Pl,17,totrips,0.5
Franklin St & Arcade Pl,18,fromtrips,2.2
Franklin St & Arcade Pl,18,totrips,0.2
Franklin St & Arcade Pl,19,fromtrips,1.1
Franklin St & Arcade Pl,19,totrips,0.1
Franklin St & Arcade Pl,20,fromtrips,0.5
Franklin St & Arcade Pl,20,totrips,0.1
Franklin St & Arcade Pl,21,fromtrips,0.2
Franklin St & Arcade Pl,21,totrips,0.1
Franklin St & Arcade Pl,22,fromtrips,0.2
Franklin St & Arcade Pl,22,totrips,0.1
Franklin St & Arcade Pl,23,fromtrips,0.1
Franklin St & Arcade Pl,23,totrips,0.1
Franklin St & Chicago Ave,0,fromtrips,0.2
Franklin St & Chicago Ave,0,totrips,0.2
Franklin St & Chicago Ave,1,fromtrips,0.1
Franklin St & Chicago Ave,1,totrips,0.0
Franklin St & Chicago Ave,2,fromtrips,0.1
Franklin St & Chicago Ave,2,totrips,0.0
Franklin St & Chicago Ave,3,fromtrips,0.1
Franklin St & Chicago Ave,3,totrips,0.0
Franklin St & Chicago Ave,4,fromtrips,0.0
Franklin St & Chicago Ave,4,totrips,0.1
Franklin St & Chicago Ave,5,fromtrips,0.1
Franklin St & Chicago Ave,5,totrips,0.6
Franklin St & Chicago Ave,6,fromtrips,0.3
Franklin St & Chicago Ave,6,totrips,0.4
Franklin St & Chicago Ave,7,fromtrips,1.0
Franklin St & Chicago Ave,7,totrips,2.7
Franklin St & Chicago Ave,8,fromtrips,1.6
Franklin St & Chicago Ave,8,totrips,4.2
Franklin St & Chicago Ave,9,fromtrips,1.0
Franklin St & Chicago Ave,9,totrips,1.6
Franklin St & Chicago Ave,10,fromtrips,1.0
Franklin St & Chicago Ave,10,totrips,1.1
Franklin St & Chicago Ave,11,fromtrips,1.2
Franklin St & Chicago Ave,11,totrips,1.2
Franklin St & Chicago Ave,12,fromtrips,1.7
Franklin St & Chicago Ave,12,totrips,1.7
Franklin St & Chicago Ave,13,fromtrips,1.7
Franklin St & Chicago Ave,13,totrips,1.4
Franklin St & Chicago Ave,14,fromtrips,1.9
Franklin St & Chicago Ave,14,totrips,1.2
Franklin St & Chicago Ave,15,fromtrips,1.8
Franklin St & Chicago Ave,15,totrips,1.4
Franklin St & Chicago Ave,16,fromtrips,2.9
Franklin St & Chicago Ave,16,totrips,1.6
Franklin St & Chicago Ave,17,fromtrips,4.2
Franklin St & Chicago Ave,17,totrips,2.4
Franklin St & Chicago Ave,18,fromtrips,2.5
Franklin St & Chicago Ave,18,totrips,1.6
Franklin St & Chicago Ave,19,fromtrips,1.4
Franklin St & Chicago Ave,19,totrips,1.1
Franklin St & Chicago Ave,20,fromtrips,1.0
Franklin St & Chicago Ave,20,totrips,0.8
Franklin St & Chicago Ave,21,fromtrips,0.8
Franklin St & Chicago Ave,21,totrips,0.8
Franklin St & Chicago Ave,22,fromtrips,0.6
Franklin St & Chicago Ave,22,totrips,0.5
Franklin St & Chicago Ave,23,fromtrips,0.4
Franklin St & Chicago Ave,23,totrips,0.3
Franklin St & Jackson Blvd,0,fromtrips,0.3
Franklin St & Jackson Blvd,0,totrips,0.2
Franklin St & Jackson Blvd,1,fromtrips,0.1
Franklin St & Jackson Blvd,1,totrips,0.2
Franklin St & Jackson Blvd,2,fromtrips,0.1
Franklin St & Jackson Blvd,2,totrips,0.1
Franklin St & Jackson Blvd,3,fromtrips,0.1
Franklin St & Jackson Blvd,3,totrips,0.1
Franklin St & Jackson Blvd,4,fromtrips,0.1
Franklin St & Jackson Blvd,4,totrips,0.0
Franklin St & Jackson Blvd,5,fromtrips,0.1
Franklin St & Jackson Blvd,5,totrips,0.3
Franklin St & Jackson Blvd,6,fromtrips,0.8
Franklin St & Jackson Blvd,6,totrips,1.3
Franklin St & Jackson Blvd,7,fromtrips,1.6
Franklin St & Jackson Blvd,7,totrips,4.5
Franklin St & Jackson Blvd,8,fromtrips,3.0
Franklin St & Jackson Blvd,8,totrips,8.2
Franklin St & Jackson Blvd,9,fromtrips,1.6
Franklin St & Jackson Blvd,9,totrips,4.0
Franklin St & Jackson Blvd,10,fromtrips,1.9
Franklin St & Jackson Blvd,10,totrips,2.1
Franklin St & Jackson Blvd,11,fromtrips,3.2
Franklin St & Jackson Blvd,11,totrips,2.5
Franklin St & Jackson Blvd,12,fromtrips,3.8
Franklin St & Jackson Blvd,12,totrips,3.3
Franklin St & Jackson Blvd,13,fromtrips,3.8
Franklin St & Jackson Blvd,13,totrips,3.3
Franklin St & Jackson Blvd,14,fromtrips,3.2
Franklin St & Jackson Blvd,14,totrips,2.8
Franklin St & Jackson Blvd,15,fromtrips,3.9
Franklin St & Jackson Blvd,15,totrips,2.5
Franklin St & Jackson Blvd,16,fromtrips,5.4
Franklin St & Jackson Blvd,16,totrips,3.1
Franklin St & Jackson Blvd,17,fromtrips,8.3
Franklin St & Jackson Blvd,17,totrips,3.4
Franklin St & Jackson Blvd,18,fromtrips,4.7
Franklin St & Jackson Blvd,18,totrips,2.3
Franklin St & Jackson Blvd,19,fromtrips,2.5
Franklin St & Jackson Blvd,19,totrips,1.8
Franklin St & Jackson Blvd,20,fromtrips,1.7
Franklin St & Jackson Blvd,20,totrips,1.2
Franklin St & Jackson Blvd,21,fromtrips,1.1
Franklin St & Jackson Blvd,21,totrips,0.9
Franklin St & Jackson Blvd,22,fromtrips,0.8
Franklin St & Jackson Blvd,22,totrips,0.7
Franklin St & Jackson Blvd,23,fromtrips,0.6
Franklin St & Jackson Blvd,23,totrips,0.4
Franklin St & Lake St,0,fromtrips,0.2
Franklin St & Lake St,0,totrips,0.1
Franklin St & Lake St,1,fromtrips,0.0
Franklin St & Lake St,1,totrips,0.1
Franklin St & Lake St,2,fromtrips,0.0
Franklin St & Lake St,2,totrips,0.0
Franklin St & Lake St,3,fromtrips,0.0
Franklin St & Lake St,3,totrips,0.0
Franklin St & Lake St,4,fromtrips,0.0
Franklin St & Lake St,4,totrips,0.0
Franklin St & Lake St,5,fromtrips,0.0
Franklin St & Lake St,5,totrips,0.1
Franklin St & Lake St,6,fromtrips,0.4
Franklin St & Lake St,6,totrips,0.4
Franklin St & Lake St,7,fromtrips,0.5
Franklin St & Lake St,7,totrips,2.4
Franklin St & Lake St,8,fromtrips,1.5
Franklin St & Lake St,8,totrips,4.0
Franklin St & Lake St,9,fromtrips,0.8
Franklin St & Lake St,9,totrips,1.9
Franklin St & Lake St,10,fromtrips,0.7
Franklin St & Lake St,10,totrips,1.1
Franklin St & Lake St,11,fromtrips,1.4
Franklin St & Lake St,11,totrips,1.4
Franklin St & Lake St,12,fromtrips,2.0
Franklin St & Lake St,12,totrips,1.6
Franklin St & Lake St,13,fromtrips,1.5
Franklin St & Lake St,13,totrips,1.4
Franklin St & Lake St,14,fromtrips,1.2
Franklin St & Lake St,14,totrips,1.0
Franklin St & Lake St,15,fromtrips,1.8
Franklin St & Lake St,15,totrips,1.0
Franklin St & Lake St,16,fromtrips,2.5
Franklin St & Lake St,16,totrips,1.0
Franklin St & Lake St,17,fromtrips,5.6
Franklin St & Lake St,17,totrips,1.3
Franklin St & Lake St,18,fromtrips,2.4
Franklin St & Lake St,18,totrips,0.7
Franklin St & Lake St,19,fromtrips,1.4
Franklin St & Lake St,19,totrips,0.5
Franklin St & Lake St,20,fromtrips,0.7
Franklin St & Lake St,20,totrips,0.4
Franklin St & Lake St,21,fromtrips,0.4
Franklin St & Lake St,21,totrips,0.2
Franklin St & Lake St,22,fromtrips,0.4
